"tract","offense","white","black","aian","asian","nhpi","other","multi","hisp"
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
2900,"THEFT/OTHER",1883,940,0,189,0,363,156,626
3000,"ASSAULT W/DANGEROUS WEAPON",1541,966,0,131,0,195,95,643
3000,"ASSAULT W/DANGEROUS WEAPON",1541,966,0,131,0,195,95,643
3000,"ASSAULT W/DANGEROUS WEAPON",1541,966,0,131,0,195,95,643
3000,"ASSAULT W/DANGEROUS WEAPON",1541,966,0,131,0,195,95,643
3000,"ASSAULT W/DANGEROUS WEAPON",1541,966,0,131,0,195,95,643
3000,"ASSAULT W/DANGEROUS WEAPON",1541,966,0,131,0,195,95,643
3000,"ASSAULT W/DANGEROUS WEAPON",1541,966,0,131,0,195,95,643
3000,"ASSAULT W/DANGEROUS WEAPON",1541,966,0,131,0,195,95,643
3000,"ASSAULT W/DANGEROUS WEAPON",1541,966,0,131,0,195,95,643
3000,"ASSAULT W/DANGEROUS WEAPON",1541,966,0,131,0,195,95,643
3000,"ASSAULT W/DANGEROUS WEAPON",1541,966,0,131,0,195,95,643
3000,"ASSAULT W/DANGEROUS WEAPON",1541,966,0,131,0,195,95,643
3000,"ASSAULT W/DANGEROUS WEAPON",1541,966,0,131,0,195,95,643
3000,"BURGLARY",1541,966,0,131,0,195,95,643
3000,"BURGLARY",1541,966,0,131,0,195,95,643
3000,"BURGLARY",1541,966,0,131,0,195,95,643
3000,"BURGLARY",1541,966,0,131,0,195,95,643
3000,"BURGLARY",1541,966,0,131,0,195,95,643
3000,"BURGLARY",1541,966,0,131,0,195,95,643
3000,"BURGLARY",1541,966,0,131,0,195,95,643
3000,"HOMICIDE",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"MOTOR VEHICLE THEFT",1541,966,0,131,0,195,95,643
3000,"ROBBERY",1541,966,0,131,0,195,95,643
3000,"ROBBERY",1541,966,0,131,0,195,95,643
3000,"ROBBERY",1541,966,0,131,0,195,95,643
3000,"ROBBERY",1541,966,0,131,0,195,95,643
3000,"ROBBERY",1541,966,0,131,0,195,95,643
3000,"ROBBERY",1541,966,0,131,0,195,95,643
3000,"ROBBERY",1541,966,0,131,0,195,95,643
3000,"ROBBERY",1541,966,0,131,0,195,95,643
3000,"ROBBERY",1541,966,0,131,0,195,95,643
3000,"ROBBERY",1541,966,0,131,0,195,95,643
3000,"ROBBERY",1541,966,0,131,0,195,95,643
3000,"SEX ABUSE",1541,966,0,131,0,195,95,643
3000,"SEX ABUSE",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT F/AUTO",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3000,"THEFT/OTHER",1541,966,0,131,0,195,95,643
3100,"ASSAULT W/DANGEROUS WEAPON",1664,795,25,123,0,439,44,602
3100,"ASSAULT W/DANGEROUS WEAPON",1664,795,25,123,0,439,44,602
3100,"ASSAULT W/DANGEROUS WEAPON",1664,795,25,123,0,439,44,602
3100,"ASSAULT W/DANGEROUS WEAPON",1664,795,25,123,0,439,44,602
3100,"ASSAULT W/DANGEROUS WEAPON",1664,795,25,123,0,439,44,602
3100,"ASSAULT W/DANGEROUS WEAPON",1664,795,25,123,0,439,44,602
3100,"BURGLARY",1664,795,25,123,0,439,44,602
3100,"BURGLARY",1664,795,25,123,0,439,44,602
3100,"BURGLARY",1664,795,25,123,0,439,44,602
3100,"BURGLARY",1664,795,25,123,0,439,44,602
3100,"BURGLARY",1664,795,25,123,0,439,44,602
3100,"BURGLARY",1664,795,25,123,0,439,44,602
3100,"BURGLARY",1664,795,25,123,0,439,44,602
3100,"BURGLARY",1664,795,25,123,0,439,44,602
3100,"HOMICIDE",1664,795,25,123,0,439,44,602
3100,"HOMICIDE",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"MOTOR VEHICLE THEFT",1664,795,25,123,0,439,44,602
3100,"ROBBERY",1664,795,25,123,0,439,44,602
3100,"ROBBERY",1664,795,25,123,0,439,44,602
3100,"ROBBERY",1664,795,25,123,0,439,44,602
3100,"ROBBERY",1664,795,25,123,0,439,44,602
3100,"ROBBERY",1664,795,25,123,0,439,44,602
3100,"ROBBERY",1664,795,25,123,0,439,44,602
3100,"ROBBERY",1664,795,25,123,0,439,44,602
3100,"ROBBERY",1664,795,25,123,0,439,44,602
3100,"ROBBERY",1664,795,25,123,0,439,44,602
3100,"ROBBERY",1664,795,25,123,0,439,44,602
3100,"ROBBERY",1664,795,25,123,0,439,44,602
3100,"ROBBERY",1664,795,25,123,0,439,44,602
3100,"ROBBERY",1664,795,25,123,0,439,44,602
3100,"ROBBERY",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT F/AUTO",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3100,"THEFT/OTHER",1664,795,25,123,0,439,44,602
3200,"ASSAULT W/DANGEROUS WEAPON",1048,1752,0,131,0,746,78,1127
3200,"ASSAULT W/DANGEROUS WEAPON",1048,1752,0,131,0,746,78,1127
3200,"ASSAULT W/DANGEROUS WEAPON",1048,1752,0,131,0,746,78,1127
3200,"ASSAULT W/DANGEROUS WEAPON",1048,1752,0,131,0,746,78,1127
3200,"ASSAULT W/DANGEROUS WEAPON",1048,1752,0,131,0,746,78,1127
3200,"ASSAULT W/DANGEROUS WEAPON",1048,1752,0,131,0,746,78,1127
3200,"ASSAULT W/DANGEROUS WEAPON",1048,1752,0,131,0,746,78,1127
3200,"BURGLARY",1048,1752,0,131,0,746,78,1127
3200,"BURGLARY",1048,1752,0,131,0,746,78,1127
3200,"BURGLARY",1048,1752,0,131,0,746,78,1127
3200,"BURGLARY",1048,1752,0,131,0,746,78,1127
3200,"BURGLARY",1048,1752,0,131,0,746,78,1127
3200,"BURGLARY",1048,1752,0,131,0,746,78,1127
3200,"BURGLARY",1048,1752,0,131,0,746,78,1127
3200,"HOMICIDE",1048,1752,0,131,0,746,78,1127
3200,"HOMICIDE",1048,1752,0,131,0,746,78,1127
